College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
"Universal Polytechnic College, Chandigarh ",Chandigarh,Pharmacy,0.0,0.0,--,--,--,--,--,--,--
Swami Vivekanand Group Of Institutes ,Chandigarh,Pharmacy,88960.0,75000.0,8.5,9,7.8,--,9,8.1,--
"NEF Law College, Guwahati ",Assam,Law,65000.0,75000.0,5.1,6.9,2.8,7.1,5.8,3.3,4.9
"Dibrugarh University, Dibrugarh ",Assam,Law,32380.0,46380.0,7.8,7.9,7.7,8,8.4,6.5,8.2
Tezpur University ,Assam,Law,39436.0,0.0,8,8.2,8,7.9,8.8,6.7,8.5
Royal Global University ,Assam,Law,120000.0,100000.0,7.6,7.8,6.6,8,9,6.5,7.7
"Mangaldai Law College, Marigaon ",Assam,Law,0.0,0.0,--,--,--,--,--,--,--
"Tezpur Law College, Sonitpur ",Assam,Law,46750.0,61500.0,8.1,8.3,7.7,8.3,7.7,8,8.3
"Jorhat Law College, Jorhat ",Assam,Law,0.0,0.0,6.7,7.3,6.3,7,7,6.3,6
Gauhati University ,Assam,Law,81000.0,66000.0,8.2,8.4,7.5,8.7,8.4,7.2,8.7
NERIM Group of Institutions ,Assam,Law,65200.0,75200.0,7.1,7.7,6.1,7.5,7.8,6.9,6.6
Assam Rajiv Gandhi University of Cooperative Management ,Assam,Law,28500.0,0.0,8.4,9,7.5,9,8.5,8,8.5
"Digboi College, Dibrugarh ",Assam,Law,0.0,0.0,7.9,8.3,7.4,8.5,7.9,7.2,8.1
"Dispur Law College, Guwahati ",Assam,Law,0.0,0.0,6.1,6.8,6,7,6.2,4.4,6.4
"JB Law College, Guwahati ",Assam,Law,13000.0,22000.0,8,8.3,7,8.5,8.3,7.7,8.1
"Assam University, Silchar ",Assam,Law,26545.0,15445.0,7.5,7.8,6.5,8,7.6,6.6,8.4
National Law University and Judicial Academy ,Assam,Law,590000.0,190000.0,7.3,7.8,7,7.2,8.8,5.4,7.4
"Pub Kamrup College, Kamrup ",Assam,Law,0.0,0.0,7.4,8,6.3,8.2,8.5,5.4,8
"North Lakhimpur College, Lakhimpur ",Assam,Law,0.0,0.0,7,7.7,6.5,7.3,7.6,5.4,7.4
"Mahapurusha Srimanta Sankaradeva Viswavidyalaya, Nagaon ",Assam,Law,0.0,0.0,--,--,--,--,--,--,--
"Braja Mohan Thakur Law College (Autonomous), Purnea ",Bihar,Law,0.0,0.0,--,--,--,--,--,--,--
Tilka Manjhi Bhagalpur University ,Bihar,Law,0.0,0.0,7.5,7.7,6.8,8.1,7.6,6.4,8.1
Magadh University ,Bihar,Law,57400.0,0.0,6,7.1,5,6.9,6.4,4.7,5.8
Bihar Institute of law ,Bihar,Law,36404.0,0.0,7.7,8,7,8,7,8,8
"S.K.J. Law College, Muzaffarpur ",Bihar,Law,15600.0,0.0,7.5,8,7,7.8,7,7.2,7.8
"Amity University, Patna ",Bihar,Law,127000.0,0.0,7.8,8.5,7.2,7.8,7.7,7.8,7.9
"College of Commerce, Arts & Science, Patna ",Bihar,Law,0.0,0.0,6.9,7.9,4.7,8.1,7.6,5.6,7.3
Patna University ,Bihar,Law,9000.0,6900.0,7,7.6,6.2,8.2,7.3,5.1,7.4
Gopal Narayan Singh University ,Bihar,Law,60000.0,0.0,8.5,8.6,8.6,8.2,8.9,8.1,8.4
Nalanda Open University ,Bihar,Law,1650.0,0.0,7.3,9,5.8,8.3,7.2,5.4,7.8
"GDM College, Harnaut ",Bihar,Law,1250.0,0.0,6.7,8,2,7,--,--,--
"H.D. Jain College, Arrah ",Bihar,Law,1000.0,0.0,7,8.1,5.7,7.7,6.7,6.4,7.1
"M.V. College, Buxar ",Bihar,Law,3000.0,1000.0,6.5,6.3,4.8,7.9,6.8,5.5,7.7
"Munshi Singh College, Motihari ",Bihar,Law,0.0,0.0,6.7,6,6,9.3,6.3,3.8,8.7
"Nawada Vidhi Mahavidyalaya, Nawada ",Bihar,Law,10300.0,0.0,--,--,--,--,--,--,--
"Patna Law College, Patna ",Bihar,Law,2220.0,0.0,8.1,8.5,8,8.2,8.1,7.9,7.9
BR Ambedkar Bihar University ,Bihar,Law,0.0,0.0,7.7,7.9,7.5,8.1,7.6,7.2,8.1
Chanakya National Law University ,Bihar,Law,150500.0,154000.0,6.3,6.6,6.4,6.2,6.3,5.1,7.3
"Jai Prakash University, Chapra ",Bihar,Law,10250.0,0.0,7.7,7.8,7.2,8.3,7.6,7.6,7.9
Central University of South Bihar ,Bihar,Law,33518.0,18218.0,8,8.6,7.7,8.9,8.6,5.8,8.3
"T.N.B. Law College, Bhagalpur ",Bihar,Law,0.0,0.0,7.6,8,7,8,7,7.5,8
"Patliputra University, Patna ",Bihar,Law,0.0,0.0,7.7,7.8,7.4,8.3,7.7,7,7.7
"K.K. University, Nalanda ",Bihar,Law,0.0,0.0,8.6,7,--,--,--,--,--
"Purnea University, Purnahiya ",Bihar,Law,0.0,0.0,--,--,--,--,--,--,--
Hidayatullah National Law University ,Chhattisgarh,Law,131000.0,181000.0,7.3,7.7,6.3,6.1,8,7.1,8.6
Dr. C.V. Raman University ,Chhattisgarh,Law,30000.0,30000.0,7,6.9,6.2,7.4,7.5,6.7,7.3
Pt. Ravishankar Shukla University ,Chhattisgarh,Law,33580.0,17050.0,6.1,7,4.8,6.8,6.8,4.1,6.8
"Amity University, Raipur ",Chhattisgarh,Law,136000.0,54000.0,7.8,7.8,8.3,8,8,6.3,8.2
"ITM University, Raipur ",Chhattisgarh,Law,63500.0,0.0,7.4,8,6.4,7,8.3,7.2,7.6
Shri Rawatpura Sarkar University ,Chhattisgarh,Law,35700.0,40700.0,8.5,9,8,8.5,8.5,8.5,8.5
"ISBM University, Raipur ",Chhattisgarh,Law,57900.0,31900.0,--,--,--,--,--,--,--
"D.P. Vipra Law College , Bilaspur ",Chhattisgarh,Law,24000.0,30000.0,6.5,8,4,6,6,5,--
Chhattisgarh University ,Chhattisgarh,Law,0.0,0.0,7.7,8,7.5,8,7,8,7.5
Guru Ghasidas Vishwavidyalaya ,Chhattisgarh,Law,7850.0,0.0,6.7,7.6,6.3,7.5,6.9,4.7,7.1
Pandit Sundarlal Sharma Open University ,Chhattisgarh,Law,11200.0,0.0,7.4,8,6,8.2,8,6.9,7.4
"Sarguja University, Surguja ",Chhattisgarh,Law,2284.0,0.0,7.5,7.7,6.7,8,7,7.5,8.2
"MATS School of Law, Raipur ",Chhattisgarh,Law,85000.0,62000.0,7.9,8.3,7.3,8,8.4,8.1,7.5
"Kalinga University, Raipur ",Chhattisgarh,Law,130250.0,66000.0,8.3,8.6,8.1,8.6,8.4,7.6,8.2
"Govt. T.C.L. College, Janjgir ",Chhattisgarh,Law,0.0,0.0,--,--,--,--,--,--,--
"Ranchi University, Ranchi ",Jharkhand,Law,2350.0,2850.0,7.5,7.9,6.8,8,8.3,6.2,7.8
Chotanagpur Law College ,Jharkhand,Law,44000.0,34850.0,8.3,8.5,8,8.5,8,8.5,8.5
Central University of Jharkhand ,Jharkhand,Law,20320.0,0.0,7.5,8.3,7.5,8.5,7.2,5.3,8.1
"RKDF University, Ranchi ",Jharkhand,Law,30000.0,55000.0,--,--,--,--,--,--,--
Jharkhand Rai University ,Jharkhand,Law,75000.0,0.0,7.7,8,7.5,8.8,7.3,6.9,7.8
Netaji Subhas University ,Jharkhand,Law,50000.0,0.0,9,9.5,9.4,8.7,9.2,8.5,8.7
"Sai Nath University, Ranchi ",Jharkhand,Law,63000.0,20000.0,6.8,7.4,6.7,6.8,6.9,6.9,6.3
Radha Govind University ,Jharkhand,Law,30000.0,40000.0,8.6,8.9,8,8.7,8.9,8.4,8.5
"Arka Jain University, Jamshedpur ",Jharkhand,Law,78000.0,0.0,8.1,8.1,7.7,8.1,8,7.5,9
"Amity University, Ranchi ",Jharkhand,Law,125000.0,0.0,7.8,8.2,7.5,8.5,7.2,7,8.2
"ICFAI University, Ranchi ",Jharkhand,Law,60000.0,0.0,7.2,7.8,6.1,8.6,6.4,6.7,7.4
Sarala Birla University ,Jharkhand,Law,129200.0,0.0,8.5,8.6,8.3,8.4,8.8,8.4,8.2
"Coxtan Administrative & Management College, Dhanbad ",Jharkhand,Law,15000.0,0.0,--,--,--,--,--,--,--
"Jamshedpur Women's College, Jamshedpur ",Jharkhand,Law,10000.0,0.0,7.4,7.8,7.4,7.6,7.3,7.2,6.9
Jharkhand Vidhi Mahavidyalaya ,Jharkhand,Law,18600.0,0.0,--,--,--,--,--,--,--
"Kolhan University, Chaibasa ",Jharkhand,Law,0.0,0.0,7.3,7.4,6.7,8.1,6.7,6.9,7.7
National University of Study and Research in ,Jharkhand,Law,175000.0,175000.0,7.4,7.8,7.7,7.1,6.4,7.3,8
Sido Kanhu Murmu University ,Jharkhand,Law,0.0,0.0,7.4,7.7,6.6,7.9,7.1,7.1,8
Vinoba Bhave University ,Jharkhand,Law,0.0,0.0,7.2,7.4,6.4,8,7.4,6.2,7.6
"Dr. Shyama Prasad Mukherjee University, Ranchi ",Jharkhand,Law,40000.0,0.0,6.5,7.2,5.2,6.8,6.9,6,7.1
Binod Bihar Mahto Koylanchal University ,Jharkhand,Law,0.0,0.0,8.3,8.7,7.9,8.3,8.6,7.5,8.5
Maharishi Markandeshwar ,Himachal pradesh,Law,65500.0,65500.0,8.6,9,8.2,8.9,8.2,8.4,8.9
IEC University Baddi ,Himachal pradesh,Law,88600.0,33600.0,7.6,7.5,7.5,7.4,7.7,8,7.5
Career Point University ,Himachal pradesh,Law,65000.0,44000.0,7.5,7.5,7.4,7,7.6,6.6,8.6
Bahra University ,Himachal pradesh,Law,64600.0,54500.0,7.6,7.8,7.5,8,7.7,7,7.6
"AP Goyal Shimla University, Shimla ",Himachal pradesh,Law,100000.0,100000.0,7.4,7,6.8,7.7,8,7.5,7.3
Maharaja Agrasen University ,Himachal pradesh,Law,64000.0,65000.0,7.5,7.7,7.5,7.6,8.7,7,6.2
"ICFAI University, Baddi ",Himachal pradesh,Law,55000.0,0.0,8,9,7,8,8,8,8
Himachal Institute of Engineering and Technology ,Himachal pradesh,Law,44000.0,0.0,7.5,8.7,6.2,7.8,7.4,6.6,8
"Himalayan Group of Professional Institutions, Sirmaur ",Himachal pradesh,Law,54000.0,0.0,8.2,8.4,7.6,8.4,8.4,8.2,8
Manav Bharti University ,Himachal pradesh,Law,45000.0,45000.0,6.2,5.3,4.7,6.7,7,6.3,7
"LR Institute of Legal Studies, Solan ",Himachal pradesh,Law,60000.0,0.0,--,--,--,--,--,--,--
Himachal Pradesh University ,Himachal pradesh,Law,42000.0,0.0,7.2,7.7,6.7,7.7,7.3,6.1,7.7
International Centre For Distance Education And Open ,Himachal pradesh,Law,7440.0,0.0,--,--,--,--,--,--,--
"Faculty of Legal Sciences, Shoolini University, Solan ",Himachal pradesh,Law,122290.0,109526.0,9.5,--,--,--,--,--,--
Himachal Pradesh National Law University ,Himachal pradesh,Law,146500.0,200500.0,6.7,7.3,5.4,8.1,4.6,7.2,7.4
"SHEDS College of Hospitality Management, Solan ",Himachal pradesh,Law,0.0,0.0,--,--,--,--,--,--,--
"LR Group of Institutes, Solan ",Himachal pradesh,Law,60000.0,0.0,--,--,--,--,--,--,--
"University of Jammu, Jammu ",Jammu,Law,0.0,0.0,6.6,7.5,6.8,7.4,7.6,4.9,5.6
"Dogra Law College, Jammu ",Jammu,Law,40353.0,0.0,8.3,8.5,8,9.8,8,6,9.5
"Ashoka Law College, Kathua ",Jammu,Law,0.0,0.0,--,--,--,--,--,--,--
"Bhargava Law College, Jammu ",Jammu,Law,0.0,0.0,--,--,--,--,--,--,--
"KC Law College, Jammu ",Jammu,Law,0.0,0.0,7.9,8.8,7,8.4,7.6,8.1,7.6
"Kashmir Law College, Srinagar ",Jammu,Law,105000.0,0.0,8.8,9,8.3,9.3,9,8.7,8.7
Kashmir Creative Education Foundation ,Jammu,Law,0.0,0.0,--,--,--,--,--,--,--
Central University of Kashmir ,Jammu,Law,12900.0,19650.0,7.8,8.2,7.8,8.4,7.2,7.4,7.6
University of Kashmir ,Jammu,Law,4500.0,0.0,6.7,7,6.9,7.1,7.2,5.1,6.8
"Directorate of Distance Education, University Of Kashmir, ",Jammu,Law,6350.0,0.0,--,--,--,--,--,--,--
"Department of Laws Panjab University, Chandigarh ",Chandigarh,Law,13452.0,48187.0,--,--,--,--,--,--,--
Panjab University ,Chandigarh,Law,9480.0,86200.0,7.7,8.2,7.7,8,7.7,6.5,8.2
"University Institute of Legal Studies, Panjab University, ",Chandigarh,Law,88695.0,102685.0,7.7,8.6,7,8.4,7.4,6.5,8.3
Goswami Ganesh Dutt Sanatan Dharama College ,Chandigarh,Law,0.0,0.0,8.1,8.6,7.6,8.5,8.1,7.1,8.8
"University Institute of Legal Studies, Chandigarh University ",Chandigarh,Law,120000.0,90000.0,9.1,9.4,8.9,9.3,9.1,8.3,9.6
"PG Government College for Girls, Chandigarh ",Chandigarh,Law,28350.0,0.0,8.1,7.7,7.4,8.9,8.3,8.2,8
National Institute of Technology ,Goa,Engineering,144400.0,89400.0,7.3,8.3,6,8.4,5.6,7.9,7.6
Indian Institute of Technology ,Goa,Engineering,229900.0,32019.0,8,8.4,7.9,8.5,7.9,7,8.4
Birla Institute of Technology and Science ,Goa,Engineering,399475.0,399475.0,8.5,8.4,8.3,7.8,8.7,8.7,8.9
Goa College of Engineering ,Goa,Engineering,59500.0,57375.0,7.5,7.6,6.7,7.3,8,6.7,8.6
"Padre Conceicao College of Engineering, Salcete ",Goa,Engineering,130000.0,83500.0,6.6,7.4,4.2,7.6,6.7,6.8,6.9
National Centre for Antarctic and Ocean Research ,Goa,Engineering,0.0,0.0,9.2,9,9,--,--,--,--
"Shree Rayeshwar Institute of Engineering and Information Technology, North Goa ",Goa,Engineering,102300.0,0.0,6.6,6.6,5.9,6.8,6.2,7.2,6.8
National Institute of Oceanography ,Goa,Engineering,14000.0,14000.0,8.8,9.5,8.8,8.9,9.3,8.3,8.2
"Goa University, North Goa ",Goa,Engineering,17290.0,0.0,7.9,8.6,7.4,7.8,7.7,8,7.6
International Institute of Hotel Management ,Goa,Engineering,0.0,0.0,8.7,8.5,8.5,8.9,8.5,9.1,8.6
"Government Polytechnic, Bicholim ",Goa,Engineering,0.0,0.0,--,--,--,--,--,--,--
"Agnel Polytechnic, South Goa ",Goa,Engineering,37200.0,37200.0,--,--,--,--,--,--,--
"Government Polytechnic, Curchorem ",Goa,Engineering,16000.0,0.0,--,--,--,--,--,--,--
Government Polytechnic ,Goa,Engineering,42300.0,42300.0,--,--,--,--,--,--,--
Goa Institute of Management ,Goa,Management,880000.0,52000.0,8.8,8.7,8.7,8.5,9.2,8.6,8.9
Sri Sri Institute of Management Studies ,Goa,Management,367000.0,0.0,--,--,--,--,--,--,--
Sridora Caculo College of Commerce and Management Studies ,Goa,Management,61804.0,0.0,7.3,8.3,7,8,6.7,6,8
"St. Xavier's College, Bardez ",Goa,Management,62194.0,0.0,7.6,8.1,7.2,7.9,8.3,5.3,8.6
"Ann Institute of Hotel Management and Catering Technology, North Goa ",Goa,Management,0.0,0.0,--,--,--,--,--,--,--
"Dnyanprassarak Mandal's College of Arts Science Commerce Management Studies & Technology, Bardez ",Goa,Management,0.0,0.0,6.6,7.2,5.2,7.8,7.2,5.8,6.4
Murgaon Education Societys College of Arts and Commerce ,Goa,Management,62275.0,0.0,8.1,9,7.5,8.5,8.7,6.7,8
"Rosary College of Commerce and Arts, Salcete ",Goa,Management,63987.0,0.0,7.3,8,5.5,8.5,7.1,6.4,8
"Goa College of Hospitality and Culinary Education , North Goa ",Goa,Management,85000.0,0.0,--,--,--,--,--,--,--
"Shree Damodar College of Commerce and Economics, Salcete ",Goa,Management,37407.0,0.0,7.9,7.8,7.1,8.4,8.9,7,8.3
"Narayan Zantye College of Commerce, North Goa ",Goa,Management,0.0,0.0,--,--,--,--,--,--,--
"Goa University, North Goa ",Goa,Management,128875.0,85162.0,7.9,8.6,7.4,7.8,7.7,8,7.6
"S. S. Dempo College of Commerce and Economics, Panji ",Goa,Management,69856.0,42846.0,6.6,7.3,4.8,6.8,7.5,6.3,7
"Don Bosco College, Panji ",Goa,Management,64554.0,0.0,6.3,6.9,4.9,7,6.3,4.4,8.1
International Institute of Hotel Management ,Goa,Management,0.0,0.0,8.7,8.5,8.5,8.9,8.5,9.1,8.6
Fr. Agnel College of Arts and Commerce ,Goa,Management,0.0,0.0,--,--,--,--,--,--,--
"St. Xavier's College, Bardez ",Goa,Science,7640.0,13010.0,7.6,8.1,7.2,7.9,8.3,5.3,8.6
National Institute of Technology ,Goa,Science,28400.0,0.0,7.3,8.3,6,8.4,5.6,7.9,7.6
Indian Institute of Technology ,Goa,Science,29919.0,0.0,8,8.4,7.9,8.5,7.9,7,8.4
Birla Institute of Technology and Science ,Goa,Science,399475.0,78625.0,8.5,8.4,8.3,7.8,8.7,8.7,8.9
"Government College of Arts Science and Commerce Sanquelim, North Goa ",Goa,Science,8520.0,0.0,--,--,--,--,--,--,--
National Centre for Antarctic and Ocean Research ,Goa,Science,0.0,0.0,9.2,9,9,--,--,--,--
"Carmel College for Women, Salcete ",Goa,Science,9876.0,0.0,7.5,9,5.3,9.3,6.3,6.3,9
"DCT’s Dhempe College of Arts and Science, Panji ",Goa,Science,7130.0,0.0,7.3,8.2,6.5,8,7.5,5.3,8.5
"Dnyanprassarak Mandal's College of Arts Science Commerce Management Studies & Technology, Bardez ",Goa,Science,0.0,0.0,6.6,7.2,5.2,7.8,7.2,5.8,6.4
"Government College of Arts Science and Commerce Quepem, North Goa ",Goa,Science,5540.0,0.0,7.8,8,8,9.7,6.5,5,9.3
"Parvatibai Chowgule College of Arts and Science, Salcete ",Goa,Science,19305.0,106140.0,7.6,7.3,6.3,8.5,8.3,6.6,8.5
"Goa Medical College and Hospital, Tiswadi ",Goa,Science,0.0,0.0,8.3,8.5,7.5,8.7,8.1,8.4,8.5
National Institute of Oceanography ,Goa,Science,14000.0,50000.0,8.8,9.5,8.8,8.9,9.3,8.3,8.2
"Goa University, North Goa ",Goa,Science,17290.0,18880.0,7.9,8.6,7.4,7.8,7.7,8,7.6
V.M. Salgaocar Institute of International Hospitality Education ,Goa,Science,0.0,0.0,--,--,--,--,--,--,--
International Institute of Hotel Management ,Goa,Science,0.0,0.0,8.7,8.5,8.5,8.9,8.5,9.1,8.6
"JD Institute of Fashion Technology, Panji ",Goa,Science,0.0,0.0,--,--,--,--,--,--,--
"Government College of Arts, Science and Commerce, North Goa ",Goa,Science,8800.0,0.0,--,--,--,--,--,--,--
Government Polytechnic ,Goa,Science,42300.0,0.0,--,--,--,--,--,--,--
"St. Xavier's College, Bardez ",Goa,Commerce,6180.0,6515.0,7.6,8.1,7.2,7.9,8.3,5.3,8.6
Birla Institute of Technology and Science ,Goa,Commerce,78625.0,0.0,8.5,8.4,8.3,7.8,8.7,8.7,8.9
"Government College of Arts Science and Commerce Sanquelim, North Goa ",Goa,Commerce,6260.0,0.0,--,--,--,--,--,--,--
Sridora Caculo College of Commerce and Management Studies ,Goa,Commerce,8920.0,0.0,7.3,8.3,7,8,6.7,6,8
"CES College of Arts and Commerce, Salcete ",Goa,Commerce,0.0,0.0,--,--,--,--,--,--,--
"Carmel College for Women, Salcete ",Goa,Commerce,8906.0,33906.0,7.5,9,5.3,9.3,6.3,6.3,9
"Dnyanprassarak Mandal's College of Arts Science Commerce Management Studies & Technology, Bardez ",Goa,Commerce,0.0,0.0,6.6,7.2,5.2,7.8,7.2,5.8,6.4
"Government College of Arts Science and Commerce Quepem, North Goa ",Goa,Commerce,4760.0,0.0,7.8,8,8,9.7,6.5,5,9.3
Murgaon Education Societys College of Arts and Commerce ,Goa,Commerce,7708.0,0.0,8.1,9,7.5,8.5,8.7,6.7,8
"Rosary College of Commerce and Arts, Salcete ",Goa,Commerce,8320.0,46787.0,7.3,8,5.5,8.5,7.1,6.4,8
"Shree Maliikarjun College of Arts and Commerce, South Goa ",Goa,Commerce,8780.0,0.0,9.5,--,--,--,--,--,--
"Shree Damodar College of Commerce and Economics, Salcete ",Goa,Commerce,7805.0,44640.0,7.9,7.8,7.1,8.4,8.9,7,8.3
"Narayan Zantye College of Commerce, North Goa ",Goa,Commerce,5440.0,47926.0,--,--,--,--,--,--,--
"Goa University, North Goa ",Goa,Commerce,10000.0,11105.0,7.9,8.6,7.4,7.8,7.7,8,7.6
"S. S. Dempo College of Commerce and Economics, Panji ",Goa,Commerce,8265.0,39910.0,6.6,7.3,4.8,6.8,7.5,6.3,7
"Government College of Arts, Science and Commerce, North Goa ",Goa,Commerce,7250.0,0.0,--,--,--,--,--,--,--
Fr. Agnel College of Arts and Commerce ,Goa,Commerce,7880.0,0.0,--,--,--,--,--,--,--
"Government College of Arts Science and Commerce Sanquelim, North Goa ",Goa,Arts,6260.0,0.0,--,--,--,--,--,--,--
"St. Xavier's College, Bardez ",Goa,Arts,5980.0,6515.0,7.6,8.1,7.2,7.9,8.3,5.3,8.6
National Institute of Technology ,Goa,Arts,28400.0,0.0,7.3,8.3,6,8.4,5.6,7.9,7.6
Indian Institute of Technology ,Goa,Arts,29919.0,0.0,8,8.4,7.9,8.5,7.9,7,8.4
Birla Institute of Technology and Science ,Goa,Arts,0.0,0.0,8.5,8.4,8.3,7.8,8.7,8.7,8.9
"CES College of Arts and Commerce, Salcete ",Goa,Arts,0.0,0.0,--,--,--,--,--,--,--
"Carmel College for Women, Salcete ",Goa,Arts,8906.0,0.0,7.5,9,5.3,9.3,6.3,6.3,9
"DCT’s Dhempe College of Arts and Science, Panji ",Goa,Arts,6660.0,0.0,7.3,8.2,6.5,8,7.5,5.3,8.5
"Dnyanprassarak Mandal's College of Arts Science Commerce Management Studies & Technology, Bardez ",Goa,Arts,0.0,0.0,6.6,7.2,5.2,7.8,7.2,5.8,6.4
"Government College of Arts Science and Commerce Quepem, North Goa ",Goa,Arts,4760.0,0.0,7.8,8,8,9.7,6.5,5,9.3
Murgaon Education Societys College of Arts and Commerce ,Goa,Arts,7708.0,0.0,8.1,9,7.5,8.5,8.7,6.7,8
"Rosary College of Commerce and Arts, Salcete ",Goa,Arts,8110.0,0.0,7.3,8,5.5,8.5,7.1,6.4,8
"Shree Maliikarjun College of Arts and Commerce, South Goa ",Goa,Arts,8920.0,0.0,9.5,--,--,--,--,--,--
"Parvatibai Chowgule College of Arts and Science, Salcete ",Goa,Arts,63060.0,18035.0,7.6,7.3,6.3,8.5,8.3,6.6,8.5
"Goa College of Art, Panji ",Goa,Arts,23320.0,30000.0,6.2,7,6.5,7,6.5,3,7
"Goa University, North Goa ",Goa,Arts,31690.0,27874.0,7.9,8.6,7.4,7.8,7.7,8,7.6
"S. S. Dempo College of Commerce and Economics, Panji ",Goa,Arts,0.0,0.0,6.6,7.3,4.8,6.8,7.5,6.3,7
"Don Bosco College, Panji ",Goa,Arts,23339.0,50339.0,6.3,6.9,4.9,7,6.3,4.4,8.1
International Institute of Hotel Management ,Goa,Arts,0.0,0.0,8.7,8.5,8.5,8.9,8.5,9.1,8.6
"Government College of Arts, Science and Commerce, North Goa ",Goa,Arts,8280.0,0.0,--,--,--,--,--,--,--
Fr. Agnel College of Arts and Commerce ,Goa,Arts,7880.0,0.0,--,--,--,--,--,--,--
Institute of Hotel Management Catering Technology and Applied Nutrition ,Goa,Hotel-management,102978.0,69500.0,8.2,7.9,7.5,8.3,8.5,8.5,8.7
"Ann Institute of Hotel Management and Catering Technology, North Goa ",Goa,Hotel-management,195000.0,0.0,--,--,--,--,--,--,--
"Goa College of Hospitality and Culinary Education , North Goa ",Goa,Hotel-management,119000.0,35056.0,--,--,--,--,--,--,--
Guardian Angel Institute of Hotel Management and Catering Technology ,Goa,Hotel-management,40000.0,40000.0,--,--,--,--,--,--,--
"S. S. Dempo College of Commerce and Economics, Panji ",Goa,Hotel-management,0.0,0.0,6.6,7.3,4.8,6.8,7.5,6.3,7
Enviroskills Academy ,Goa,Hotel-management,350000.0,102000.0,--,--,--,--,--,--,--
International Institute of Hotel Management ,Goa,Hotel-management,0.0,0.0,8.7,8.5,8.5,8.9,8.5,9.1,8.6
ICAR-Central Coastal Agricultural Research Institute ,Goa,Agriculture,60000.0,0.0,--,--,--,--,--,--,--
"Goa University, North Goa ",Goa,Agriculture,0.0,0.0,7.9,8.6,7.4,7.8,7.7,8,7.6
"Parvatibai Chowgule College of Arts and Science, Salcete ",Goa,Medical,72370.0,42000.0,7.6,7.3,6.3,8.5,8.3,6.6,8.5
"Goa Medical College and Hospital, Tiswadi ",Goa,Medical,562000.0,0.0,8.3,8.5,7.5,8.7,8.1,8.4,8.5
"Goa University, North Goa ",Goa,Medical,47734.0,0.0,7.9,8.6,7.4,7.8,7.7,8,7.6
"Goa College of Pharmacy, Panji ",Goa,Pharmacy,88100.0,0.0,5.4,7,4,6.7,4.5,4.8,5.3
"Goa University, North Goa ",Goa,Pharmacy,17935.0,0.0,7.9,8.6,7.4,7.8,7.7,8,7.6
"VM Salgaocar College of Law, Panji ",Goa,Law,21000.0,26400.0,8,8,8.2,8.1,7.9,7.6,8.4
"Govind Ramnath Kare College of Law, South Goa ",Goa,Law,27882.0,39512.0,5.8,8,6,5,8,4,3.5
"Goa University, North Goa ",Goa,Law,12200.0,39452.0,7.9,8.6,7.4,7.8,7.7,8,7.6
North Eastern Regional Institute of Science and Technology ,Arunachal pradesh,Engineering,20470.0,29640.0,6.9,7.8,6.7,7.2,6.5,5.1,8.3
National Institute of Technology ,Arunachal pradesh,Engineering,145600.0,92172.0,7.3,7.4,7.1,7.7,6.5,7.4,7.8
"Arunodaya University, Itanagar ",Arunachal pradesh,Engineering,0.0,0.0,8.4,9,8.5,8.2,9,7.5,7.9
Himalayan University ,Arunachal pradesh,Engineering,81000.0,0.0,8.6,8.6,8,8.9,9.1,8.1,9
Apex Professional University ,Arunachal pradesh,Engineering,70000.0,87000.0,7.4,7.5,7.5,7.5,7.5,7.5,7
Rajiv Gandhi University ,Arunachal pradesh,Engineering,19850.0,16800.0,7,7.4,6.6,7.7,7.6,5.4,7.2
Arunachal University of Studies ,Arunachal pradesh,Engineering,25000.0,32000.0,8.3,8.7,7.9,8.4,8.1,8.2,8.4
North East Frontier Technical University ,Arunachal pradesh,Engineering,0.0,0.0,8.3,9,7.6,8.5,8.2,8.7,8
Venkateshwara Open University ,Arunachal pradesh,Engineering,10000.0,0.0,7.9,8.3,7.3,8.5,7.5,7.8,8.2
"Tomi Polytechnic College, Basar ",Arunachal pradesh,Engineering,45000.0,0.0,--,--,--,--,--,--,--
"Government Polytechnic Laying, Itanagar ",Arunachal pradesh,Engineering,0.0,0.0,--,--,--,--,--,--,--
"Government Polytechnic Roing, Roing ",Arunachal pradesh,Engineering,15050.0,0.0,--,--,--,--,--,--,--
Government Polytechnic ,Arunachal pradesh,Engineering,15350.0,0.0,--,--,--,--,--,--,--
Rajiv Gandhi Government Polytechnic ,Arunachal pradesh,Engineering,15350.0,0.0,--,--,--,--,--,--,--
"The Global University, Itanagar ",Arunachal pradesh,Engineering,90000.0,100000.0,--,--,--,--,--,--,--
"Arunodaya University, Itanagar ",Arunachal pradesh,Management,0.0,0.0,8.4,9,8.5,8.2,9,7.5,7.9
Himalayan University ,Arunachal pradesh,Management,81000.0,7000.0,8.6,8.6,8,8.9,9.1,8.1,9
North Eastern Regional Institute of Science and Technology ,Arunachal pradesh,Management,33080.0,52210.0,6.9,7.8,6.7,7.2,6.5,5.1,8.3
National Institute of Technology ,Arunachal pradesh,Management,29000.0,0.0,7.3,7.4,7.1,7.7,6.5,7.4,7.8
Apex Professional University ,Arunachal pradesh,Management,50000.0,19000.0,7.4,7.5,7.5,7.5,7.5,7.5,7
